video_id,final_views,num_country,num_country_quantile,final_views_quantile,quantile
kBzkJMhr_zo,293639,1,0,2,2
kNHukEZrFnQ,420661,1,0,2,2
kR8a1mNxsOE,217222,1,0,2,2
kSe8c0OQm4M,272071,1,0,2,2
kYs1PTJlbLQ,288436,1,0,2,2
ki3n5l3v93A,319960,1,0,2,2
kxQIPCT0c78,351536,1,0,2,2
l-SPxokKk8g,204171,1,0,2,2
lN9dCX2Odwc,275287,1,0,2,2
lTPrssjnSUk,256836,1,0,2,2
lVALWavn2ps,548912,1,0,2,2
lXOCiX4F31o,250468,1,0,2,2
lZ8ziu7K9lk,250973,1,0,2,2
lhLujXIF_lY,216274,1,0,2,2
m6a5ODWozNQ,219782,1,0,2,2
mL90hcNpTmc,481817,1,0,2,2
mMQ4ImjDgB0,230690,1,0,2,2
mMoQL1rHTek,232195,1,0,2,2
mUA7rxps4ro,460317,1,0,2,2
mgMbu42WGmo,260336,1,0,2,2
mqKWswmL4lM,241867,1,0,2,2
mv5U5vYSbRo,231561,1,0,2,2
n-tm2V787ZA,199637,1,0,2,2
n6X29gonkBI,357679,1,0,2,2
nMeIQNYPins,207011,1,0,2,2
n_ClgR9cz7k,355691,1,0,2,2
naBtxK1FnrM,303737,1,0,2,2
nhEo8cOC9Yc,197555,1,0,2,2
niBDIWy2jdE,283419,1,0,2,2
niZRT3KxJRM,227116,1,0,2,2
nsGuOurPsPo,557326,1,0,2,2
o0Y003SXO34,299480,1,0,2,2
oEAJ4IKI-7Q,585734,1,0,2,2
oMumdyKCuvs,241560,1,0,2,2
oNes74FCIHg,383517,1,0,2,2
oRYp-CpPn8A,270339,1,0,2,2
oUwr3B-k4dQ,202698,1,0,2,2
of6cGnJoeLI,469096,1,0,2,2
ofUqVVEwJ3g,497288,1,0,2,2
ogEY0mM9Ncg,219358,1,0,2,2
oug1b2uqGB4,431163,1,0,2,2
ovNcuvQmwnQ,223121,1,0,2,2
oxJJqb1i8jk,237769,1,0,2,2
p5eFVwGGSIo,318524,1,0,2,2
pD1xb6E5-qY,199298,1,0,2,2
pM8hNQ_-EOw,223115,1,0,2,2
pTFiyWc7ZgY,307761,1,0,2,2
pduhE0wO3dg,421619,1,0,2,2
pes-5VtVORA,589217,1,0,2,2
pfu5hGSDVLM,273881,1,0,2,2
pjAdtNar7nI,574314,1,0,2,2
pkIrrHsS7_Q,243891,1,0,2,2
qJNFaxJPcTQ,217999,1,0,2,2
qMe-jw3w9h4,252159,1,0,2,2
qXKw1fxu8BI,244944,1,0,2,2
qaGiOwvXTBQ,318030,1,0,2,2
qbQtGoKGxa4,364601,1,0,2,2
qmR47tnLmgI,346603,1,0,2,2
qwYD9mq6Cls,207260,1,0,2,2
r5IcDMkucaI,292278,1,0,2,2
r7hlVWHaqRQ,442100,1,0,2,2
rC-MIJGTe04,336549,1,0,2,2
rHzR8jkpn-0,341736,1,0,2,2
rN9uuZjJTgo,296872,1,0,2,2
rQInQ0Lav9k,210712,1,0,2,2
rUSO6XxB5so,245494,1,0,2,2
rUhDwzDZUtY,199061,1,0,2,2
rXh8pPSnSx0,231922,1,0,2,2
riNS376pMkw,260628,1,0,2,2
rimu-boifX8,478562,1,0,2,2
ru4EA8k9wGA,346128,1,0,2,2
rwTtMBtifJ0,325342,1,0,2,2
ryfXtKZKIlw,315594,1,0,2,2
s-XCjLrbS4w,312485,1,0,2,2
s0ex1HDO0Hs,205737,1,0,2,2
s3F2ZBDv-b0,281835,1,0,2,2
sXGbedd9bzs,413374,1,0,2,2
sXhJWCJE-5k,258441,1,0,2,2
sbty2_jj4lE,197676,1,0,2,2
ssSHf3y5lOQ,210299,1,0,2,2
sx1AJTLaHjM,250398,1,0,2,2
tAWmDP5Ft7k,275018,1,0,2,2
tFmzvnohPnQ,544622,1,0,2,2
tPOAPIOV5Wc,257090,1,0,2,2
tSIDUQwXZx0,288093,1,0,2,2
tV-vqM_ZN14,210907,1,0,2,2
tZ2DGapZmEI,280683,1,0,2,2
tbuePekFMww,219278,1,0,2,2
td-yWvrqLWI,196419,1,0,2,2
te1OPWOiCQE,231567,1,0,2,2
tlwZ4mdzN-M,557897,1,0,2,2
tsTKun_a_9s,329017,1,0,2,2
twUOZfrsDjs,328076,1,0,2,2
u87eiZRK6Vg,279768,1,0,2,2
uDFPJKEE9to,292490,1,0,2,2
uGShsqIzZY0,284547,1,0,2,2
ucKWHirBnd0,289444,1,0,2,2
udIgeWvE_OY,351692,1,0,2,2
uey71ZLNLZA,543327,1,0,2,2
ulsj5OdJWvY,284754,1,0,2,2
uuWA-ZFiWUY,390438,1,0,2,2
v2r1U8lVipg,196013,1,0,2,2
v9m6RiBMR0E,199994,1,0,2,2
vI_9Qlg6t4I,195950,1,0,2,2
vOFDvuwQNYs,291303,1,0,2,2
v_1al-_lJtA,505227,1,0,2,2
v_wxAfB7E0c,285892,1,0,2,2
vfR9EkGgCJo,328612,1,0,2,2
vmbuXBpj0es,226800,1,0,2,2
wApqDP3ECU4,211889,1,0,2,2
wCtE16SPWoA,326561,1,0,2,2
wFADvM97dvw,306176,1,0,2,2
wJ_vmqvHht4,213720,1,0,2,2
wKOYP5Gf34E,444094,1,0,2,2
wUgUjsUau60,413115,1,0,2,2
w_bmLaukHbY,238745,1,0,2,2
wc74cMicvxo,214990,1,0,2,2
wnX59wRyYvg,445832,1,0,2,2
wo6S17ccUrY,551984,1,0,2,2
wpS4B2_L9VU,211837,1,0,2,2
ws-iZgUp5gA,204079,1,0,2,2
wweusAnHQW8,224023,1,0,2,2
x-5ePEN1i9c,268616,1,0,2,2
x8Ku2dUVB4A,207478,1,0,2,2
xUB8AtGfuB4,356107,1,0,2,2
xiKhl1O8q8c,223655,1,0,2,2
xl9pnnSFWP4,234066,1,0,2,2
xpefbPw-R8Q,339148,1,0,2,2
xqY5xsGO1VY,343014,1,0,2,2
xvLUuUDoCQQ,287839,1,0,2,2
y27RRBDeaio,273720,1,0,2,2
y87V0h9gUdM,244366,1,0,2,2
yJ7Oe26tsFs,295982,1,0,2,2
yKGmyzMLLy8,301266,1,0,2,2
yLfefk2wn98,218430,1,0,2,2
yM71gi1RcLg,485209,1,0,2,2
ymcEzCktq1Q,199840,1,0,2,2
zOvz7bw9eHA,517867,1,0,2,2
zRthQWjH12I,289333,1,0,2,2
zV5Jv6Ze01g,242309,1,0,2,2
zm_c5f_iufs,263158,1,0,2,2
zooFlYMPd0I,240796,1,0,2,2
zy4QDK2QBM0,285127,1,0,2,2
-0DluzHvZDE,366415,1,0,2,2
-0OvfnYe5Go,283599,1,0,2,2
-2NeJcoJehw,467586,1,0,2,2
-6BoAlKUO_g,224645,1,0,2,2
-703d4S6dEE,240209,1,0,2,2
-A-FcGbU8Sg,251321,1,0,2,2
-AH_r2OqsAE,210112,1,0,2,2
-Crf1X9zZTc,487826,1,0,2,2
-GPCNl3Qu1o,376744,1,0,2,2
-O-gEYcz6Ec,202477,1,0,2,2
-PFQUZvEEdI,375684,1,0,2,2
-WI5UDuHeK4,413674,1,0,2,2
-WKuo1ii19c,210011,1,0,2,2
-_UPVzLY4ks,311087,1,0,2,2
-hJp9lEdv0Y,477545,1,0,2,2
-if1NWbnenA,332710,1,0,2,2
-kWhBQ4Wavk,564895,1,0,2,2
-kZsVPPnzrw,344336,1,0,2,2
-l6KEdd7Q9k,270414,1,0,2,2
-mQEY89T5aM,351015,1,0,2,2
-oFz5E5XYDA,230728,1,0,2,2
-otMtQYpiEc,382829,1,0,2,2
-p-PGOltVek,203329,1,0,2,2
-tRhyy08Iuc,455019,1,0,2,2
-ugOjdDe64A,297557,1,0,2,2
0-tXCgwRmdc,337783,1,0,2,2
00Tz1Dn6edw,308987,1,0,2,2
012orGewH_U,388921,1,0,2,2
02ugL9d8muY,229140,1,0,2,2
03ErbV31YaE,396150,1,0,2,2
04eCeItZUHo,472435,1,0,2,2
05ff6VHS1-4,319537,1,0,2,2
08e0w_YJJh8,329924,1,0,2,2
0AGMa7WuXr8,412344,1,0,2,2
0AJaRfoJ6YU,264330,1,0,2,2
0BBdMBxLw3Y,308468,1,0,2,2
0C0cyep4UMA,571427,1,0,2,2
0NbwAvq68Gw,221669,1,0,2,2
0NmGFHC9hU0,483978,1,0,2,2
0OqK5XXzmo4,199123,1,0,2,2
0TC6uaCYUfo,358258,1,0,2,2
0XvdnO_eWI8,333827,1,0,2,2
0YjzMtJ-H98,267240,1,0,2,2
0duW7jcu5Ow,571675,1,0,2,2
0jLmTuS_UEs,507169,1,0,2,2
0kE-YVHltVY,265856,1,0,2,2
0kfGYvvi9g8,226990,1,0,2,2
0lVwgSPBUFY,478950,1,0,2,2
0nO9DlhWneU,218186,1,0,2,2
0nueAwUbjws,320977,1,0,2,2
0sOAN7qhT4I,333622,1,0,2,2
0sWURjk8H6w,536732,1,0,2,2
0x3wHcGHK2o,283197,1,0,2,2
0x8h7K-TsmU,351488,1,0,2,2
0zAV4RtdnNU,249552,1,0,2,2
0znGFXHWmRA,340101,1,0,2,2
10xMHC6NFqE,404104,1,0,2,2
11O-7X4Aatc,273841,1,0,2,2
11j5DFZ8fYk,461004,1,0,2,2
13NeE2r2l6M,407552,1,0,2,2
13ZH7C1qtU0,527594,1,0,2,2
17_fCYzhm8k,276105,1,0,2,2
1ASjjzaXzvE,259603,1,0,2,2
1AVsZI4SRVo,202677,1,0,2,2
1EngOAF38HQ,359797,1,0,2,2
1FyKPcW2d0k,310962,1,0,2,2
1GPw8HZtN-k,309734,1,0,2,2
1IfsFMZxueE,566153,1,0,2,2
1IhVv-ng-rY,330798,1,0,2,2
1JKZVelWriY,242304,1,0,2,2
1L67od1RMdU,277047,1,0,2,2
1LJGPis3hHs,514223,1,0,2,2
1PXoWAhvwv4,287822,1,0,2,2
1PnZGx-tvrw,402856,1,0,2,2
1QYgz3SmTsk,290308,1,0,2,2
1UZ_vvOUOYE,316249,1,0,2,2
1Y0v7JJV7Tw,392911,1,0,2,2
1ZLxyTx7Lq8,263686,1,0,2,2
1ZPg76SszAo,383920,1,0,2,2
1a-EalxJCCA,502869,1,0,2,2
1a6FB_qBQVI,523102,1,0,2,2
1cmkkrM6534,376827,1,0,2,2
1czmZ1s8zRs,265063,1,0,2,2
1e4UmZhBljI,482134,1,0,2,2
1eQ1b1TWnHo,306909,1,0,2,2
1fGNIv4RYJE,418930,1,0,2,2
1fMW8eD-iWc,442224,1,0,2,2
1fmjlgJ7zLg,260614,1,0,2,2
1iahaREvMW8,380957,1,0,2,2
1jJEpXo4kgU,230976,1,0,2,2
1l62f8qmKow,335439,1,0,2,2
1myJnuF0PzU,218243,1,0,2,2
1q50_Q5LJZQ,404521,1,0,2,2
1qH3ZJyKrVc,547797,1,0,2,2
1uqgHZxBE8A,546807,1,0,2,2
1vcoMctFrHU,275341,1,0,2,2
1x42AeaqGds,213935,1,0,2,2
1xIoyw7nUUk,508073,1,0,2,2
2-I50bwpT2c,256086,1,0,2,2
20TA8cnKpgY,252490,1,0,2,2
22DMrcmrhDU,269410,1,0,2,2
23FX_mXhUiw,238239,1,0,2,2
243oW7EDWzU,279587,1,0,2,2
24aAR1Exa3M,399851,1,0,2,2
2DT1TJXhWtM,412482,1,0,2,2
2FQGgDWNh9A,311383,1,0,2,2
2K3bUHFBwdo,301371,1,0,2,2
2N5fKWu4FdI,577388,1,0,2,2
2S_QKFxdzTg,402534,1,0,2,2
2UNrJ1gOCk4,203477,1,0,2,2
2WzmhC116t8,330010,1,0,2,2
2Yqtm1lVMbk,327574,1,0,2,2
2ZWtrsCfHLM,353300,1,0,2,2
2_bgHYP6alM,454574,1,0,2,2
2aJUs3Dcl3I,231316,1,0,2,2
2f7Dm8s0afg,363663,1,0,2,2
2fxp8q8hNxk,513225,1,0,2,2
2ggvWLWjSoU,238767,1,0,2,2
2kzCdC_Y9f0,261463,1,0,2,2
2p3MK6R2SVU,365185,1,0,2,2
2q9DJEaDyGI,242229,1,0,2,2
2qxGBbAdoN4,239741,1,0,2,2
2r2612ExL6U,515392,1,0,2,2
2t7eoTNYPHY,422664,1,0,2,2
2uM9ZIS-v0w,210116,1,0,2,2
33bvudO2mCY,328259,1,0,2,2
36wT4hujHBI,215243,1,0,2,2
37gaC8cmzUQ,224492,1,0,2,2
39JMlSiNybI,352267,1,0,2,2
3A1FdpBHC_o,517800,1,0,2,2
3COahVHYO0M,252719,1,0,2,2
3F9D3ua4ZiA,336360,1,0,2,2
3GM2Bq0hzKk,305053,1,0,2,2
3J4kEaHpyyA,385150,1,0,2,2
3K4Koy0bxaY,203026,1,0,2,2
3KyPAc7DtM4,451041,1,0,2,2
3OIXWJ6Srrs,245420,1,0,2,2
3P30SmKqRnI,308051,1,0,2,2
3PW1UcIKOyM,218486,1,0,2,2
3RW_FL8dgLI,254122,1,0,2,2
3T99TYggom0,447711,1,0,2,2
3VTd3lqprFg,257861,1,0,2,2
3YruEzTtY5U,569706,1,0,2,2
3Z6llpi2kCk,235640,1,0,2,2
3cVaddtMaxc,326824,1,0,2,2
3e7cDq3DM6c,214656,1,0,2,2
3eC4a4sSoQk,206586,1,0,2,2
3fNNTXLR7hY,220603,1,0,2,2
3fikOdSPHZM,454025,1,0,2,2
3gxH7ij32ps,196927,1,0,2,2
3iFrRgGP9js,329563,1,0,2,2
3kOoZVJJI0g,215332,1,0,2,2
3nvyvDkTtqQ,316921,1,0,2,2
3oSXzLg2Y6w,440211,1,0,2,2
3od1HPmGk4g,282022,1,0,2,2
3osq6dUn__8,260404,1,0,2,2
3pIsR9pLU5I,421283,1,0,2,2
3phzzEuH6_s,304055,1,0,2,2
3rCCExwTmL0,213592,1,0,2,2
3shg0pR78lA,203973,1,0,2,2
3ukH1Rq2Pv8,490312,1,0,2,2
3xZJcHAE9YI,275773,1,0,2,2
3y6oAPYfULU,207272,1,0,2,2
3yexoHXc_BQ,326856,1,0,2,2
43wDj4JBvWQ,222812,1,0,2,2
44fPMXhU56s,540303,1,0,2,2
45QxVzQCmik,238288,1,0,2,2
45_haGvsWsQ,205853,1,0,2,2
47-rTCQB5ZI,200433,1,0,2,2
47H9YXUntAQ,355166,1,0,2,2
48Exady1Y1k,411054,1,0,2,2
4H1RWjyJBYs,405684,1,0,2,2
4INt3t49uf4,242282,1,0,2,2
4JZ6q4beLDU,257650,1,0,2,2
4KqLr1xN4Ds,443422,1,0,2,2
4M1QJWOKavg,231762,1,0,2,2
4N7Rc_WYrtY,273072,1,0,2,2
4PGuC4JOpoE,399005,1,0,2,2
4Qhqz_0VHGw,265628,1,0,2,2
4RiotNIREVg,203530,1,0,2,2
4SNkUBxkGzA,219957,1,0,2,2
4SPL-VU8n8A,198572,1,0,2,2
4SQmG9oWb1k,231927,1,0,2,2
4TV3E9zqqTQ,228125,1,0,2,2
4VYKagH7_HU,233858,1,0,2,2
4ZPgCzlj43g,202143,1,0,2,2
4c2IRCnXJUE,274123,1,0,2,2
4ckFHhOXmCA,282697,1,0,2,2
4drEkwwc8sI,458719,1,0,2,2
4ltR5e9u17c,255451,1,0,2,2
4m3z6p4JoA8,402211,1,0,2,2
4qijT2LLm_s,444328,1,0,2,2
4rBZOqnxZ5c,485860,1,0,2,2
4rDlYkkrp-k,496538,1,0,2,2
4s-N87be6uQ,345844,1,0,2,2
4u_1riB2wLk,459073,1,0,2,2
4vQ22UE40lo,308957,1,0,2,2
4xTNvuJDjms,508099,1,0,2,2
4xmccpnzt7w,344647,1,0,2,2
4y1Q6E55uYk,336821,1,0,2,2
55A-U_9-O7s,302820,1,0,2,2
56DGVre359g,212021,1,0,2,2
582imYVfTJo,212155,1,0,2,2
58NUIGjxO5M,325564,1,0,2,2
58mO4ap3vmA,316535,1,0,2,2
5BYwAE2hjjU,538013,1,0,2,2
5Beb9QBzkWU,332143,1,0,2,2
5BtPWnR4RI8,571357,1,0,2,2
5CFFUIaDiIo,466245,1,0,2,2
5GTJMhJuL68,278721,1,0,2,2
5H33WobCyPw,215387,1,0,2,2
5HreO8iAjKk,242241,1,0,2,2
5IAwb8by2Qo,206996,1,0,2,2
5IjciFWr3cI,239420,1,0,2,2
5IpBCYEjeCk,547303,1,0,2,2
5JtZHYxq6fg,408604,1,0,2,2
5LLcEpdEWAo,208577,1,0,2,2
5LaUVaJ15sU,348454,1,0,2,2
5NNTIB84SMc,385057,1,0,2,2
5Ndhl_SCbKY,293533,1,0,2,2
5Q4yjzJFFyE,433422,1,0,2,2
5QmcBNAqTHw,255213,1,0,2,2
5S1IkEweWCw,282388,1,0,2,2
5WG_JcjoNwA,462668,1,0,2,2
5c3iG2IGgms,483408,1,0,2,2
5f7lnmlfb7s,272098,1,0,2,2
5hysAgLmWTg,576704,1,0,2,2
5kU3qkPDH2I,385003,1,0,2,2
5l3Ays1Knc8,438617,1,0,2,2
5lbWFQQ7A1o,303590,1,0,2,2
5rKH21QqZNw,432871,1,0,2,2
5sLC3zdpAWE,249324,1,0,2,2
5sNTCvZEiXM,252448,1,0,2,2
5vDBkCTJqQk,524493,1,0,2,2
5wp7cwpfAII,279834,1,0,2,2
5zW9V1v_jTA,367898,1,0,2,2
60Eq8aGptw4,292042,1,0,2,2
60zIyL_f21E,216899,1,0,2,2
64HOKNq4Wgo,383633,1,0,2,2
654ssdHmFv4,246911,1,0,2,2
65wzwjei_W0,455988,1,0,2,2
69Kj3HXrIw8,200832,1,0,2,2
69mWtp5d3kU,546672,1,0,2,2
6CmiX64dwfE,390338,1,0,2,2
6HbC58uZR8g,224473,1,0,2,2
6Jvkg9GYaKM,465665,1,0,2,2
6KvZPPYG22A,241350,1,0,2,2
6NnUhQnnb7c,344800,1,0,2,2
6REqaLA6WYo,296451,1,0,2,2
6RcVIlyQ7lI,252073,1,0,2,2
6SErx8nO5J8,234553,1,0,2,2
6T42U7-Mjkc,235966,1,0,2,2
6U3HhZw89AM,272530,1,0,2,2
6Vq75pk_AXE,222867,1,0,2,2
6WIf711Y0R0,483771,1,0,2,2
6XnwmE-DmuM,506830,1,0,2,2
6Y2G1HrF1mc,322831,1,0,2,2
6_1nrXJOfLM,367003,1,0,2,2
6cMr1BGS8Lo,195772,1,0,2,2
6epLBkx9-Rk,290393,1,0,2,2
6ffyNRI1IpY,319317,1,0,2,2
6hi19XDADJ8,223078,1,0,2,2
6jK7hhUqPV4,220187,1,0,2,2
6kgTv4t_tCo,409348,1,0,2,2
6nXHOJPv1mo,550529,1,0,2,2
6p_AKJLedlQ,320071,1,0,2,2
6r4i-lep5Pw,528367,1,0,2,2
6vbMpn8W444,293185,1,0,2,2
70XMaQQoFrE,403377,1,0,2,2
70hLsNn053k,371153,1,0,2,2
717PBM08y0s,226059,1,0,2,2
71e6iuR6WuE,413799,1,0,2,2
72-nQhf1-wM,289472,1,0,2,2
72A4NtLQ1iw,480345,1,0,2,2
74H-og36kmg,304637,1,0,2,2
79xzRRrOccg,282428,1,0,2,2
7CPad8m0fo0,196283,1,0,2,2
7EiolEt_BWY,450052,1,0,2,2
7JDxV-VLYQo,304173,1,0,2,2
7MybFLNFG1E,454648,1,0,2,2
7NsVsNsDV44,232713,1,0,2,2
7NxgnqNnrwM,236557,1,0,2,2
7Qs9wl7dmsY,514862,1,0,2,2
7RGz-vtjvEg,229397,1,0,2,2
7RoLXLqEEC8,327551,1,0,2,2
7UESSyayjIU,209450,1,0,2,2
7VcmSLiOIUs,213376,1,0,2,2
7VgK-cw4q88,550163,1,0,2,2
7affjm145XU,297940,1,0,2,2
7as4ZYk835U,262062,1,0,2,2
7b-P_s_8l9E,215675,1,0,2,2
7dtA2GDQOCU,278974,1,0,2,2
7efqQSNHP-c,224741,1,0,2,2
7g1wo8XFiJA,565735,1,0,2,2
7gEOcwF0jGg,229032,1,0,2,2
7gT6PtzehhM,337684,1,0,2,2
7gUQgxd3z6I,199587,1,0,2,2
7juZo8Da6jI,226857,1,0,2,2
7p6RySdWYDI,504132,1,0,2,2
7y1HOqgMUE0,211736,1,0,2,2
805TsWWF2jc,205469,1,0,2,2
80AGm9NVZTI,335467,1,0,2,2
81Kx1IM_uRU,408976,1,0,2,2
82LNtPKdYmM,505426,1,0,2,2
84kf6k9T7RA,281093,1,0,2,2
86d2vQDx6rA,198732,1,0,2,2
8C8jiFXDMRY,303555,1,0,2,2
8D5fdwQjAYY,326706,1,0,2,2
8EEXf2wqLwk,528943,1,0,2,2
8IdLSex0pgI,207405,1,0,2,2
8PWbZ_d0zB0,260489,1,0,2,2
8QO6k5GkOtc,330566,1,0,2,2
8QmE9y-2QII,471546,1,0,2,2
8SEPC8jhoCw,212722,1,0,2,2
8SbGXqcl3wM,217995,1,0,2,2
8TMXMlI1jf4,202716,1,0,2,2
8Tm0_SW08GA,267569,1,0,2,2
8Uy-6GV3FG8,527499,1,0,2,2
8Vguj59iP1o,222730,1,0,2,2
8Vhbf0W3xJU,308283,1,0,2,2
8YIHVkwbJwM,265028,1,0,2,2
8Yi4YbQmyFg,403293,1,0,2,2
8bgmZTo7KZA,296277,1,0,2,2
8c6Do1oP4ME,238140,1,0,2,2
8cTqQUrQNf8,258565,1,0,2,2
8d4VlBdI1Lo,370542,1,0,2,2
8ffuEeX92no,458145,1,0,2,2
8pUGeh4SsO4,273113,1,0,2,2
8pXAOLhE78g,412015,1,0,2,2
8uF-jCFC5aw,197621,1,0,2,2
8yDPTsv2u1s,322068,1,0,2,2
8yI2YUqBfWY,205077,1,0,2,2
9117OO9VC8I,203515,1,0,2,2
92k5FN0qAr4,223907,1,0,2,2
93KBEuGFopk,224953,1,0,2,2
95z3FAmIv_U,259007,1,0,2,2
96TF332HBGE,288268,1,0,2,2
9B3QRvk-H14,236047,1,0,2,2
9CzsDlE4VVg,343222,1,0,2,2
9DpQGLrp-8o,329082,1,0,2,2
9Ewj2waRAUs,216810,1,0,2,2
9GRl7h95LPo,331357,1,0,2,2
9GiAmrLudo8,358828,1,0,2,2
9GtblQ22FyY,240077,1,0,2,2
9JL3MHpHZJI,195708,1,0,2,2
9LQ-7rgbAyk,225330,1,0,2,2
9NUvmPOKnGY,555716,1,0,2,2
9Q4fFdM80fE,575583,1,0,2,2
9R13LJrLus4,275034,1,0,2,2
9RNVdjDyZmE,274810,1,0,2,2
9RoMAfq5JLE,484838,1,0,2,2
9Rotx_DeqRM,560763,1,0,2,2
9RsR80hG-rs,351334,1,0,2,2
9Vu4nRSpm5Y,208592,1,0,2,2
9ZhxU5N1XIg,243978,1,0,2,2
9_FBmIse8Gc,418253,1,0,2,2
9aJ8c9KRQcA,410284,1,0,2,2
9bUqjbql1cs,290112,1,0,2,2
9eAgvlu_fRE,298800,1,0,2,2
9eM-0XUyGU8,219453,1,0,2,2
9gu4AHps1-Y,266190,1,0,2,2
9hEMjrlKnAo,568808,1,0,2,2
9ltMyhYwQuM,197500,1,0,2,2
9mxH-ZWSGM8,575291,1,0,2,2
9oH1CpIdAQA,535529,1,0,2,2
9q7mdLT89Po,438274,1,0,2,2
9sgglXBTsJU,430244,1,0,2,2
9vIeLReMv_M,556213,1,0,2,2
9va2PIVTpMc,365704,1,0,2,2
9wNjsbKlYm8,224610,1,0,2,2
9wu8keIpQV4,204486,1,0,2,2
9x7IfqUWK20,221750,1,0,2,2
A-W9Abt8LfM,282296,1,0,2,2
A151vcF21r8,311825,1,0,2,2
A1saKG-B4Ag,203337,1,0,2,2
A4bfm7gWEDk,577366,1,0,2,2
A5X1pGzWY6U,274455,1,0,2,2
A6YCX8buJ0g,308745,1,0,2,2
A7sQKsVjdsM,267842,1,0,2,2
A8-Ct3pWOYk,199452,1,0,2,2
A8J1jn-2kRw,357352,1,0,2,2
AAovbDEQiOs,445720,1,0,2,2
ADU8EiZBPog,407058,1,0,2,2
AEitoVeSxoU,499527,1,0,2,2
AFEULIFGTWg,330324,1,0,2,2
AJapnL8Hvyc,329163,1,0,2,2
AJcKtj_WoBs,288186,1,0,2,2
AK2yyu9LNBY,222486,1,0,2,2
AMrS3vMj-Nc,246320,1,0,2,2
ANB2Rt6AH30,228865,1,0,2,2
AQen07JNafo,263186,1,0,2,2
AR6foOOQJTY,227943,1,0,2,2
AUGuaU1tjvM,509145,1,0,2,2
AY-E-EjCza0,262482,1,0,2,2
A_POJJBnZNo,213542,1,0,2,2
AaSjDaO6YEI,215285,1,0,2,2
Ab5rDE3MUqA,224597,1,0,2,2
AeKSc5gdJ84,275846,1,0,2,2
Ag8ZbehzSpY,514274,1,0,2,2
AiDzb8j-yo0,383201,1,0,2,2
AjbwEDAAd3M,255511,1,0,2,2
AnHL4fLdBbc,550101,1,0,2,2
AnjmOCbMQME,288290,1,0,2,2
Ao1HmJHpvnc,221072,1,0,2,2
ApEcA1HPTVA,427824,1,0,2,2
Aq87H0agbF8,401331,1,0,2,2
AripzLMNiz0,228823,1,0,2,2
AzCc5IWwzUQ,240081,1,0,2,2
B0qu4pi064U,559530,1,0,2,2
B5Fe6PL6yyM,260729,1,0,2,2
BB4dWus6lDA,334296,1,0,2,2
BCI2hFu10qg,196842,1,0,2,2
BCtvyGdHmFk,339318,1,0,2,2
BFgUczImZ8M,283501,1,0,2,2
BHhlsZ1jJ8Y,248795,1,0,2,2
BIc2fgz25iA,411174,1,0,2,2
BJixea2TblQ,268343,1,0,2,2
BN4OKuUIbZ4,226627,1,0,2,2
BOi4iwvlOMw,205863,1,0,2,2
BP4PbPANUYU,205539,1,0,2,2
BRQjusSyq00,269246,1,0,2,2
BRjUz5sngfs,475280,1,0,2,2
BW0DV2-mcyY,198195,1,0,2,2
BZ0EtVIrnxg,295652,1,0,2,2
BZlGRizt7WE,252858,1,0,2,2
Bc-1la4sL70,386315,1,0,2,2
BcdYHNch0QI,263705,1,0,2,2
BekipK11OLE,305010,1,0,2,2
Bg-JvgZyaxU,291124,1,0,2,2
BgQm1kfbRHk,236753,1,0,2,2
BjehxSe1AHQ,265888,1,0,2,2
BlbQxP0nfDU,325901,1,0,2,2
BodnYJCe_J4,285196,1,0,2,2
BqnysRNaA0Q,250789,1,0,2,2
Bskh0akiXlI,253051,1,0,2,2
BtrlXYE6Tyc,224834,1,0,2,2
BwAWhtwxsWs,314987,1,0,2,2
BzBU6rWQXz8,204406,1,0,2,2
C-IUCNbEH10,444901,1,0,2,2
C-xxFSQClRc,443807,1,0,2,2
C0ob5qEITV4,195971,1,0,2,2
C4jV_gB8axk,322411,1,0,2,2
C58YpPhAMuo,407823,1,0,2,2
C6ET-MCScTs,302737,1,0,2,2
C7oeShgViMw,381369,1,0,2,2
C8CeGmIb1uQ,225877,1,0,2,2
C8wkzl8tEEM,436882,1,0,2,2
C9SBeKpKEsk,548131,1,0,2,2
CAv0YzlbEWE,415616,1,0,2,2
CBZMjQOC1H8,380510,1,0,2,2
CDix1IYQG1U,303682,1,0,2,2
CERsAs4-D5Q,227984,1,0,2,2
CI0lyOo0lj8,237916,1,0,2,2
CIkyLdGdniE,197437,1,0,2,2
CJ_xPg4qIUI,210092,1,0,2,2
CMD-of_1Urw,359850,1,0,2,2
CMJNRyf5nt4,211053,1,0,2,2
CMalE4rTAcY,538436,1,0,2,2
CO-wlgLU8NQ,215307,1,0,2,2
CPDmLyyDpWc,518043,1,0,2,2
CPU3NH8yhlA,416649,1,0,2,2
CV-UVY7RfK4,238705,1,0,2,2
CaBMLSWoibo,222790,1,0,2,2
CdXGFTEFjQQ,434485,1,0,2,2
CgtZknjm-c8,208893,1,0,2,2
CiWhLtURcsI,236493,1,0,2,2
Cij2d2O1mjo,234159,1,0,2,2
CizgdQEu5_Q,414560,1,0,2,2
CjcFV3S3zo4,209043,1,0,2,2
Cp8_dlL2Bg0,322064,1,0,2,2
CplDi6SfHXw,398985,1,0,2,2
CpxKUrY_mh4,295220,1,0,2,2
CrhL4J2-tjY,258333,1,0,2,2
CssapW0Dn6k,560547,1,0,2,2
CxzM4Qo0b50,498895,1,0,2,2
